,id,text,quote,user,ranges,article
5830,af12796f-3ff5-44a9-886c-a7ca1dd8b489,EXPL,"Instead of defying the universe's maximum speed limit -- the speed of light -- what entanglement increasingly seems to show is that our human macro-scale understanding of distance, and time itself, may be illusory.",9,"{'end': '/div[2]/p[11]', 'start': '/div[2]/p[11]', 'endOffset': 446, 'startOffset': 232}",02aa2ef0-e158-4d9f-a380-596167e65452
5832,af31ba6b-1094-4707-8d64-d77c912c57c2,MAIN,A University of Rochester researcher is helping develop next-generation batteries that will be small enough to fit into clothing – and others that will be large enough to power an electric vehicle.,12,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 197, 'startOffset': 0}",0f00d650-7671-41f0-89ad-37cb5f9f8c93
5833,af396d1e-9f38-4b1f-b859-1c02c9785d78,ANALOGY,"Big cities and industrial sites so illuminate night sky now that much of Earth resembles a big, glowing ball.",9,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 109, 'startOffset': 0}",141614b6-3192-408a-8cd4-ad88f2abd388
5834,af412518-4942-437f-b138-fcd8a0985896,PERSONAL,"""We're interested in understanding why certain species and communities survived and recovered better than others,"" says Dr. Ashley Dineen, a former Academy postdoctoral researcher and current Museum Scientist of Invertebrate Paleontology at the UC Museum of Paleontology at Berkeley.",9,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 283, 'startOffset': 0}",076f17d5-23ff-4110-90e8-42ea682144d6
5835,af489e61-93a7-48a7-9493-ff2a6736d8dc,IMPACT,"“We believe that this novel formulation will be economically viable,” Kottegoda says.",12,"{'end': '/div[2]/p[9]', 'start': '/div[2]/p[9]', 'endOffset': 529, 'startOffset': 444}",01f2deaf-92c9-460b-9d3a-678589429002
5836,af58c1fc-d871-4481-85fe-9e9a1d1a4c73,EXPL,"Under the right circumstances, just about anybody can become an Internet troll, according to Stanford research. (",12,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 113, 'startOffset': 0}",9479ba9a-d5c7-40f6-adfd-fb40f5b2337f
5837,af6038f4-d8bf-4657-99e1-7b4ea23c436d,LEAD,"His diction is still a little odd, and his movements sometimes a bit hesitant, but Pepper the robot is all geared up to help patients at two Belgian hospitals.",12,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 159, 'startOffset': 0}",48f97712-4c3e-4a45-8b8a-05a4e406deff
5838,af6168f5-bce8-4fe5-aced-6a3837008d7b,LEAD,"In January 2013, a suffocating, poisonous haze hung over Beijing for four days. The record high levels of fine particulate matter in the air caused airports to close and thousands of coughing, choking citizens to seek hospital care.",9,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 233, 'startOffset': 1}",3ed6f909-bbab-489d-8f0b-e4406f87fbf5
5839,af627a9a-6c4f-4a22-bb92-dd11fb304abe,EXPL,"To trace the evolution of nocturnality, the researchers studied genes that the lead author, visiting scholar Yonghua Wu, had previously found associated with night vision in certain birds, such as owls. The team members examined those night-vision genes in many mammals and reptiles, including snakes, alligators, mice, platypuses and humans. Using what they know about how those animals are related, they figured out when in their evolutionary histories, if ever, the function of these genes was enhanced.",9,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 506, 'startOffset': 0}",fa0278b8-6ce4-4041-b17d-e92e2044ee4d
5840,af6b097a-4a9e-4201-9832-eb8318d9d747,MAIN,"Last week’s temblor may have relieved pressure in one of two “seismic gaps” in the subduction zone off Mexico’s coast, where tectonic plates grind past one another.",9,"{'end': '/div[2]/p[9]', 'start': '/div[2]/p[9]', 'endOffset': 164, 'startOffset': 0}",32866013-e02d-4427-9818-fdca85c22407
5841,af72ca28-e2f1-41b4-8b87-256a11a792b3,EXPL,"The speed of propagation of acoustic energy as a function of frequency (the so-called group velocity) for each mode can be represented by a function of the form,

where fc is the cutoff frequency and f is the frequency of the acoustic wave.",9,"{'end': '/div[2]/p[27]', 'start': '/div[2]/p[26]', 'endOffset': 78, 'startOffset': 0}",1a230b19-9d36-447c-8bf1-2bb442e54e62
5842,af7b0c5b-41ea-405d-b9d8-ecf5a28008c7,ANALOGY,"Alarming as it is to some, unhealthy air enveloping the San Francisco Bay Area in recent days is all too familiar to millions of people around the world (see global ranking and air pollution map).",12,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 302, 'startOffset': 106}",17fc539a-4d82-4315-88f0-80bf6921f1d7
5843,af807517-9c5b-4cbd-95a8-1ece82f78273,EXPL,"Having some sort of advance warning system could make it easier for the shellfish industry to handle this economic loss, according to Matt Hunter, with the Oregon Department of Fish and Wildlife and co-author of the study.",12,"{'end': '/div[2]/p[12]', 'start': '/div[2]/p[12]', 'endOffset': 222, 'startOffset': 0}",19cac8ff-4210-4745-87b0-b78096dd722e
5844,af83b1ed-81a0-4bbb-800f-4c5ef7ae363c,EXPL,"During moderate or vigorous exercise, sweat winds through the tiny microscopic channels of the device and into four different small, circular compartments. In the compartments, reactions with chemical reagents result in visible color changes in ways that quantitatively relate to pH and concentrations of glucose, chloride and lactate.",9,"{'end': '/div[2]/p[18]', 'start': '/div[2]/p[18]', 'endOffset': 335, 'startOffset': 0}",4a1bca2b-cd99-4a5d-9426-aee531f1c70e
5845,af8e1bc8-7146-4553-9b9f-d46c5eb4bfab,EXPL,"The immune system normally defends the body against everything from microscopic viruses to meters-long parasitic worms. But sometimes, it sets its sights on the wrong target: the body’s own cells.",12,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 196, 'startOffset': 0}",336663ab-e6bb-4946-9e36-3e1c56f4c582
5846,af8f0a95-d40d-4839-b8ca-b73d9eebbd53,MAIN,"Fires are not the only natural hazard that attract drone pilots. Last month, the Federal Aviation Administration ordered pilots not to fly uncrewed vehicles too close to the erupting Kilauea volcano on Hawaii’s Big Island.",9,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[7]', 'endOffset': 0, 'startOffset': 0}",7e149b7f-4c46-42e0-8628-d79959db46c2
5847,af918aad-9d1f-4e04-bd08-08313434316e,EXPL,"""This helps us understand if the system has shifted toward favoring species with a variety of responses to stress.""",12,"{'end': '/div[2]/p[6]', 'start': '/div[2]/p[6]', 'endOffset': 387, 'startOffset': 272}",076f17d5-23ff-4110-90e8-42ea682144d6
5848,af9652be-ce1d-4139-83a2-5bb954b54f08,STORY,"In the distant past, when our ancestors transitioned from hunter-gatherers to an agrarian lifestyle, they began domesticating plants by breeding them for characteristics they found desirable – bigger, tastier fruits and more compact growth.",9,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 241, 'startOffset': 0}",487d5f62-60c9-4fba-8567-0a7c64bd8064
5849,afab58c3-b748-460c-9a8c-a1a2d86d873c,EXPL,"Until now the genetic analysis of crops has mainly been based on quantitative trait loci (QTL) analysis, but this method requires time to develop experimental populations. Another method known as genome-wide association studies (GWAS), frequently used to analyze human genes, uses data from many extant individuals to analyze genes in a short time span. Various plant species have also been analyzed using this method, but there have been very few cases of successful analysis.",12,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 477, 'startOffset': 0}",5061015e-75fd-4760-aa04-3641493caa84
5850,afb32374-0f48-4cbc-a14d-956a94be5aca,IMPACT,It is particularly relevant to the challenge of Sustaining Health and its theme of changing the course of disease,6,"{'end': '/div[2]/p[10]', 'start': '/div[2]/p[10]', 'endOffset': 233, 'startOffset': 120}",dbe9d95c-88fa-4626-b99c-3739394cf6a8
5851,afc6a99e-f554-430e-9654-2e8542106e8d,STORY,"Documented use of botanical folk medicines stretches back as far as recorded human history. There is DNA evidence, dating back 48,000 years, that suggests the consumption of plants for medicinal use by Homo neanderthalensis. Archaeological evidence, dating back 800,000 years, suggests a non-food use of plants by Homo erectus or similar species.",9,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 346, 'startOffset': 0}",2d66d010-f6ef-4fdd-a241-b640e1f24a32
5852,afc7762d-1b23-48cf-a36c-381787984f61,EXPL,"There are two immense stores of water on the planet. The first, covering more than two-thirds of its surface, are the oceans. The second, blanketing the poles, are the rocklike ice caps.",6,"{'end': '/div[2]/p[21]', 'start': '/div[2]/p[21]', 'endOffset': 187, 'startOffset': 0}",7b0217b4-a535-402e-8e47-579752dc784c
5853,afd48820-372e-4481-af83-1fd69452251b,MAIN,"Since its onset, along with other pollinator health issues such as the Varrona mite, which feeds on developing bees, it has caused significant concern among beekeepers and the public.",9,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 310, 'startOffset': 127}",01884656-3d38-4551-adfb-a081b2e359fa
5854,afdfbb72-f347-452e-8b56-62c02f3c97e7,EXPL,"Herbs, including cilantro, have a long history of use as folk medicine anticonvulsants. Until now, many of the underlying mechanisms of how the herbs worked remained unknown.",12,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 175, 'startOffset': 0}",2d66d010-f6ef-4fdd-a241-b640e1f24a32
5855,afe03810-672d-48da-b42f-53825191cfdf,EXPL,The team utilized a megalibrary and an in situ Raman spectroscopy-based screening technique called ARES™ to identify Au3Cu (a gold-copper composition) as a new catalyst for synthesizing single-walled carbon nanotubes.,9,"{'end': '/div[2]/p[10]', 'start': '/div[2]/p[10]', 'endOffset': 425, 'startOffset': 207}",0da3e1d2-d054-463e-b51f-ba6fabbc0c8d
5856,aff46381-3648-445a-a06a-d6aade21b92f,EXPL,"The groundcherry is a wild relative of the tomatillo and, much like the tomatillo, its fruits are encased within a papery husk that protects the fruit from spoiling.",9,"{'end': '/div[2]/p[6]', 'start': '/div[2]/p[6]', 'endOffset': 298, 'startOffset': 132}",487d5f62-60c9-4fba-8567-0a7c64bd8064
5857,aff49117-64aa-412f-85d6-6a3763e93d8b,MAIN,Vianello and the rest of the 3ML team plan to continue improving the software.,9,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 79, 'startOffset': 0}",2c0524f5-17f9-4955-9977-aedc03882ada
5858,aff8bad1-6390-47a3-b9a0-0ac2da5f27a7,EXPL,"But scientists have medium confidence when attributing droughts and extreme rainfall to global warming. Heavy rainfall, for example, “is influenced by a moister atmosphere, which is a relatively direct consequence of human-induced warming, though not as direct as the increase in temperature itself,” the report says.",12,"{'end': '/div[2]/p[21]', 'start': '/div[2]/p[21]', 'endOffset': 317, 'startOffset': 0}",44589fcb-e6e4-485e-83f0-fcc6f8196632
5859,afff8066-ee2f-48c5-b188-c150fd2204ea,MAIN,"Physicists have caught ghostly particles called neutrinos misbehaving at an Illinois experiment, suggesting an extra species of neutrino exists.",12,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 145, 'startOffset': 1}",f22616c8-3ad0-45f1-a7b2-902a2a7fb884
5860,b00c9f82-ba72-4a4c-b80b-66cc4b8b0fa0,STORY,"This is why you see some [famous] athletes from [poor] neighborhoods not severing those ties, even though it's clearly to their benefit if they were to do so.",9,"{'end': '/div[2]/p[41]', 'start': '/div[2]/p[41]', 'endOffset': 159, 'startOffset': 0}",0c33f92b-3ef8-4890-973f-59bfd4f845bb
5861,b010fec6-8120-4dfd-a19d-5375c72d52fd,EXPL,"In the past, tribes have sought assistance drafting businesses plans and models of sustainable economic development, creating initiatives to preserve their languages, or designing educational curricula and health and social welfare programs. The Micmacs wanted help with two projects they see as key to their well-being: a blueprint to improve their operations management, and a plan to start a solar farm.",9,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 406, 'startOffset': 0}",00149148-45cc-407b-992c-227b08d7bf6a
5862,b013e598-d8ac-4c32-a3e0-36c1b11429b3,STORY,"Nobel laureate Niels Bohr, the founder of modern atomic physics, attempted to resolve this existential dilemma of quantum mechanics by a kind of high-level wordsmithing.",12,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 170, 'startOffset': 0}",0ee82e9b-32af-4b30-98ff-fc2e914c24d2
5863,b01efd09-bb36-4a6b-9a0a-b371b907116c,ANALOGY,"There is plenty that’s striking about Phoroncidia rubroargentea, starting with size — at just 3 millimeters, the spiders are barely larger than a few grains of salt.",9,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 165, 'startOffset': 0}",08227f72-7535-492f-bfe3-8bfc861e929e
5864,b01f181c-d496-41e8-9629-3f6243c62abe,PERSONAL,"In collaboration with lead authors Borja Esteve-Altava and John Hutchinson at London’s Royal Veterinary College, Pierce and her colleagues present new research that may explain how.",9,"{'end': '/div[2]/p[6]', 'start': '/div[2]/p[6]', 'endOffset': 182, 'startOffset': 0}",0176fe01-1b38-4958-a4f0-3d1220f59f34
5865,b0231004-486e-4e3f-b0ce-e5643095d0ed,EXPL,"The data allows his group to uncover patterns in the organizational structure of cities, as well as the dynamics of human movement and its effects on land use, transportation design, the spreading of epidemics, socioeconomic indicators, and sustainability. Researchers must sign nondisclosure agreements to use the data and there are layers of privacy and encryption, so it’s impossible to trace data points to any one specific person. Data might include geotag stamps on a Tweet that indicate the geographic location of the tweeter, census data that indicates where people have migrated, and GPS data that show how fast a car reached its intended destination and which route the driver chose—shortest distance, less traffic, more scenic, and so on.",12,"{'end': '/div[2]/p[16]', 'start': '/div[2]/p[16]', 'endOffset': 888, 'startOffset': 139}",4fe44ad0-1b85-47ed-ab55-611e6994cb61
5866,b0263a21-144d-48ec-9ddb-05ac8c9a1beb,EXPL,"As the researchers hypothesized, the heightening or diminishment of cuteness had a significant effect on metabolic activity in the nucleus accumbens, suggesting that this brain region both responds to supernormal stimuli and plays a crucial role in triggering altruistic, nurturing behavior towards babies.",9,"{'end': '/div[2]/p[9]', 'start': '/div[2]/p[9]', 'endOffset': 1191, 'startOffset': 884}",20b63d82-a7ed-4a3e-b8cb-a9b983352f45
5867,b02b8122-66eb-4fc6-b46a-b7885b05a25b,MAIN,"Stanford University researchers who study how to make products from plants and how the cell regulates its genes are among 19 scientists from 15 institutions announced as new Howard Hughes Medical Institute investigators. The faculty members are Elizabeth Sattely, an assistant professor of chemical engineering, and Howard Chang, a professor of dermatology and of genetics.",9,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 374, 'startOffset': 1}",27747575-bd88-43c8-83f7-694e61cf8361
5868,b035b954-3e3a-4f66-b5ac-1e14862232b9,MAIN,"Advocates of small-scale hydropower emphasise the need to stabilise and distribute the system, bringing production facilities closer to consumers.",12,"{'end': '/div[2]/p[23]', 'start': '/div[2]/p[23]', 'endOffset': 146, 'startOffset': 0}",065d0c3f-319a-44fe-82d3-c5eea1175098
5869,b035e97b-78dc-4383-93a4-f72bfd0edf66,EXPL,"“Over the past 12 months or so, the three public utilities reportedly have received applications and inquiries for future power contracts that, were they all to be approved, could approach 2,000 megawatts—enough to consume two-thirds of the basin’s power output,” writes Roberts.",12,"{'end': '/div[2]/p[10]', 'start': '/div[2]/p[10]', 'endOffset': 279, 'startOffset': 0}",316fff8a-ee83-47b4-aff3-e2cfde7d1060
5870,b0365cd7-6415-49d2-91db-bdd27b551cd2,MAIN,"Most seafood lovers have never heard of domoic acid, but it might be time for them to start paying attention — the material, occasionally found in shellfish, is a serious health risk, and researchers have recently linked its presence with climatic phenomena.",9,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 259, 'startOffset': 1}",19cac8ff-4210-4745-87b0-b78096dd722e
5871,b03a3131-0d18-4ad2-b2a5-c0c097778a90,EXPL,"Croatia faces a dilemma as it produces no more than 75 percent of the electricity it needs for its 4.3 million people each year, half of which comes from its dense network of rivers.",9,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 182, 'startOffset': 0}",065d0c3f-319a-44fe-82d3-c5eea1175098
5872,b03f759c-dab5-4eb5-b828-32aecad1e8a4,IMPACT,Experimental data suggest an explanation for this phenomenon that could have broad implications for nuclear physics.,9,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 216, 'startOffset': 100}",09df6f8b-0587-4fef-a39d-dce60f660351
5873,b046ec05-6578-4a91-81f5-55f2a65e6f23,EXPL,Murdoch's vast political influence has frequently come under fire from former prime ministers on both sides of Australian politics and is widely seen as pushing the tone of public debate to the right.,12,"{'end': '/div[2]/p[14]', 'start': '/div[2]/p[14]', 'endOffset': 200, 'startOffset': 0}",3fbf8dec-32c5-4d3d-aa96-d770ff9f365c
5874,b04dfcb4-6304-4bba-81e5-e206de348030,STORY,"According to Consoli, Pluchino, and Rapisarda, however, the Michelson-Morley experiment did not yield a strictly null result because of its limited precision. The classically predicted effect of ether-drift was 10-8, while the Michelson-Morley experiment had a precision of 10-9—precise enough to rule out the classically predicted effect, but hazy enough to leave some room for the possibility of a smaller-than-expected effect.",12,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[8]', 'endOffset': 429, 'startOffset': 0}",4268165e-7e56-4a9a-94b9-828ba1fb1467
5875,b04f673c-6711-4980-98fb-634429e05a75,IMPACT,Capitalizing on these latest insights about type 2 diabetes will require a shift in mindsets across the broad spectrum of care and research.,12,"{'end': '/div[2]/p[13]', 'start': '/div[2]/p[13]', 'endOffset': 140, 'startOffset': 0}",0ef7c08e-02e7-4c7f-bcc6-933b499ea0f5
5876,b04f9c34-0bc6-4cc4-9dfd-41dfcb4f2796,ANALOGY,"In its quest to find molecules that could point to life on Mars, NASA's Curiosity rover has struck a gusher.",9,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 108, 'startOffset': 0}",4fd4935d-2518-4863-8315-058b2ee3acc7
5877,b0537ae8-3326-4511-bccc-97df28b80687,LEAD,"For his pioneering work in developing thin-film, light-emitting technology now widely used in computers, smartphones, and televisions, University of Rochester professor emeritus Ching Tang will receive the Kyoto Prize, Japan’s highest private award for global achievement.",12,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 272, 'startOffset': 0}",0cb51cd3-eb49-4262-a31f-93b768aa03ab
5878,b05401a2-b1ec-4d52-8ec3-3a1bcccc0c2f,ANALOGY,"“Geology is a badly edited tape, and we lose lots of evidence along the way,” says Mika McKinnon, a geophysicist and disaster researcher who was not associated with the study.",9,"{'end': '/div[2]/p[9]', 'start': '/div[2]/p[9]', 'endOffset': 176, 'startOffset': 0}",0ffbe1fc-527b-4f6e-86d6-bae36ab48d7d
5879,b05b3412-577e-447f-86fc-12652f022161,EXPL,"Originally, people used active sensing to defend coastal waters via submarines or to sound the ocean depths. But now, Kloepper says, we turn to it increasingly for more commonplace needs like robotic vacuuming or self-driving cars. The rub, she says, is that “bats and dolphins are still a mystery to us.”",12,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 305, 'startOffset': 0}",4561fd49-baa3-4aa0-9c0a-700b22b6ac5e
5880,b066e6aa-34b7-4434-a317-4f52e325fd4e,EXPL,"They described how some agencies, in order to pay these costs, take money from funds set aside for controlled burn programs and other methods for reducing forest vegetation.",12,"{'end': '/div[2]/p[14]', 'start': '/div[2]/p[14]', 'endOffset': 279, 'startOffset': 106}",10ab437c-0f75-4ca4-adee-7bb813aaaecb
5881,b0694eb7-626b-4865-9b4f-e2e03508c0c5,PERSONAL,Lee was fastidious—to the point of obsession,6,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 44, 'startOffset': 0}",24bccea3-3256-462b-b4dd-1367cac25e4f
5882,b06eeeec-516d-44d0-9e01-f13a6f020713,EXPL,"Its orbit is evolving, pushed by the subtle influence of sunlight so that its exact future trajectory difficult to predict.",9,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 299, 'startOffset': 175}",1053a28c-9f93-4449-ab66-75a34bc8050a
5883,b0743929-3454-4344-9773-44d06182ff16,MAIN,"As tetrapods evolved, limb structures became simpler and more modular. In other words, where fin bones tend to be widely interconnected in many directions, the bones in limbs tend to be linked end to end, or “in a string,” as Pierce put it. “So one bone is connected to the bone before it and the bone after it. Fingers show this perfectly.”",9,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 341, 'startOffset': 0}",0176fe01-1b38-4958-a4f0-3d1220f59f34
5884,b07cd3c8-2405-419d-8c99-1f387f607c9c,LEAD,Low-cost wearable electronic device collects and analyzes sweat for health monitoring,12,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[1]', 'endOffset': 0, 'startOffset': 0}",4a1bca2b-cd99-4a5d-9426-aee531f1c70e
5885,b083dc37-02a9-4c9a-bdea-857a88f06e65,EXPL,"But the engineers knew that perfecting the design would be tough – even with simple designs, a conventional approach can take years or more. “First you have to come up with an idea and then you prototype it and then you make a nice machined version,” Chiu said. “It could take several years, and most of the time you find out that it doesn’t actually work.”",12,"{'end': '/div[2]/p[11]', 'start': '/div[2]/p[11]', 'endOffset': 357, 'startOffset': 0}",ee981ce2-8e14-49b0-bd2a-9a3e3602c74d
5886,b08b9b07-d3cd-4f74-8884-41869decad82,EXPL,One way to save on big-ticket items is to avoid purchasing things that are available already for communal use at core or shared-research laboratories — facilities in which scientists can either book time on state-of-the-art equipment or pay staff to perform technically demanding experiments on their behalf.,9,"{'end': '/div[2]/p[11]', 'start': '/div[2]/p[11]', 'endOffset': 308, 'startOffset': 0}",06cd6965-b940-46c8-a5b5-9eb91685425b
5887,b08f0734-d49f-44fc-ba3b-6cf62e02d823,MAIN,"This is an issue for women in all academic fields, but especially in STEM fields, where women have been traditionally underrepresented.",12,"{'end': '/div[2]/p[6]', 'start': '/div[2]/p[6]', 'endOffset': 135, 'startOffset': 0}",2b76323f-40f7-47eb-8f33-655da6541e15
5888,b09005fc-e7ab-4711-95c0-2cc5e12d7eaf,STORY,"For now, he suggests a name for the chiral Majorana fermion his team discovered: the “angel particle,” in reference to the best-selling 2000 thriller Angels and Demons, in which a secret brotherhood plots to blow up the Vatican with a time bomb whose explosive power comes from matter-antimatter annihilation. Unlike in the book, he noted, in the quantum world of the Majorana fermion there are only angels – no demons.",9,"{'end': '/div[2]/p[26]', 'start': '/div[2]/p[26]', 'endOffset': 419, 'startOffset': 0}",17893f78-9130-495a-b477-141a6213a915
5889,b0a11be9-c135-4db5-b779-2d98a7f6f8cd,MAIN,"A July 15, 2006, news story is credited with bringing Twitter into the public’s consciousness, and since then it has become a fertile ground for researchers interested in tracking social, cultural, and political trends, including topics such as disease outbreaks, the dynamics of campaigns, and consumer preferences.",9,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 316, 'startOffset': 0}",4cb8eb60-919c-4d65-a6c6-3dcbe074f6af
5890,b0a222c7-7826-42c4-ae8f-d292389e9844,IMPACT,"Brashares, who has worked in Africa for many years, has supported coexistence as a conservation strategy, and still sees it as an important path forward.",12,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 467, 'startOffset': 313}",0ab50bc9-2707-4fe2-b278-8ee4f5521f65
5891,b0a3b019-63b4-4070-9dca-090da896d7f4,ANALOGY,"This is what quantum mechanics allows, under certain conditions. In fact, if the two valleys have exactly the same shape, you would be simultaneously located in both valleys.",9,"{'end': '/div[2]/p[9]', 'start': '/div[2]/p[9]', 'endOffset': 430, 'startOffset': 255}",2ab94cd4-95f6-495d-bd71-552e96df1332
5892,b0add315-d598-4f12-a786-93bc1e439c49,STORY,"“I’ve been told the hemophilia cure is around the corner for literally the last 30 years,” Johnson told me with a laugh. “Which I know sounds a little cynical, but when you’ve been around the bend as many times as I have, you kind of start hedging your bets.” He does not speak for every hemophilia patient, of course, but at a time of increasing optimism about cures, his perspective is thought-provoking. Johnson lives in Washington State, and he is actively involved in the hemophilia-patient community. As is not uncommon for patients, he also works for a company that provides contracted services for a specialty pharmacy that dispenses hemophilia drugs.",12,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 659, 'startOffset': 0}",f4625822-db22-45b1-bc4d-f774ace06418
5893,b0b64dd3-a1aa-4207-a5b8-df54656e77f0,MAIN,"Researchers in China who commit scientific misconduct could soon be prevented from getting a bank loan, running a company or applying for a public-service job. The government has announced an extensive punishment system that could have significant consequences for offenders — far beyond their academic careers.",12,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 311, 'startOffset': 0}",38269054-2502-4198-b53e-0da7d28dc632
5894,b0b6596c-1cbc-4461-8681-4a10d0ff3c98,IMPACT,This will enable people to understand the potential of integrating solar power and energy storage to smooth out the power supplied from solar.,12,"{'end': '/div[2]/p[29]', 'start': '/div[2]/p[29]', 'endOffset': 389, 'startOffset': 247}",1e17ae8b-ec75-44cc-afbb-d9c79805cdd3
5895,b0b81227-3b0c-4b98-afc1-7672b694e22e,PERSONAL,Pollan explained in a Q&A with incoming Boston Globe editorial page editor Bina Venkataraman that psilocybin and other psychedelics affect the brain to create what he called “consciousness without self” or a “non-egoic consciousness.”,12,"{'end': '/div[2]/p[6]', 'start': '/div[2]/p[6]', 'endOffset': 234, 'startOffset': 0}",0af3520b-6ff5-4718-ab2d-488a7a3b284a
5896,b0ba25d1-1f88-478e-a054-9a89397dae92,STORY,"In the early 1900s it was believed that around 100,000 cheetahs roamed Earth.",12,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 79, 'startOffset': 1}",028a8eaf-9a3b-4b87-ae7d-dc13c7ad8424
5897,b0ba8df3-e29c-4c9a-8ebd-980666dcb86c,PERSONAL,"Bond viewed his first solar eclipse when he was 17 years old, and the experience jump-started his interest in astronomy.",12,"{'end': '/div[2]/p[6]', 'start': '/div[2]/p[6]', 'endOffset': 120, 'startOffset': 0}",438fad13-968e-482b-8e20-1797fd549aa8
5898,b0c778fa-d7b5-4385-bb49-833c437074f6,EXPL,"To start, scientists have verified the theory of the greenhouse effect, which says that gases like CO2 trap the sun’s heat, time and again since the physicist Joseph Fourier first proposed it in 1824.",12,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[8]', 'endOffset': 200, 'startOffset': 0}",44589fcb-e6e4-485e-83f0-fcc6f8196632
5899,b0d0736e-dd4f-4c39-99c5-5f1559606799,EXPL,"A big part of the conservation project has focused on lighting. Lee used the incandescent bulbs available in her time, which cast a beautiful warm glow but have the disadvantage of heat. Heat causes damage. The painted linoleum in one nutshell had cracked and curled, in part, O’Connor thinks, because of the heat of the lightbulb above it.",6,"{'end': '/div[2]/p[14]', 'start': '/div[2]/p[14]', 'endOffset': 340, 'startOffset': 0}",24bccea3-3256-462b-b4dd-1367cac25e4f
5900,b0e299d5-5fc2-49ab-aaa1-23457e061b07,STORY,Are you taking your time when feeding your pet? Fluffy and Fido are on to you — and they can tell when you are dawdling.,12,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 121, 'startOffset': 1}",01b1f8b7-7306-4172-b2dc-00762981a6b4
5901,b0e40d79-6017-4dc1-a2f9-0441c9e1bc84,MAIN,"Much of the discussion involved how cooperation between industry and the University could help address such issues as soaring health care costs, the challenges involved in sharing data, and finding ways to retain graduates with computational skills in upstate New York.",12,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 269, 'startOffset': 0}",18236f6c-befd-4031-8693-5d58cfb38a0f
5902,b0e492e0-9a31-4a55-b6cf-ce2c5e5e3425,IMPACT,This new 3-D technology — called EVATAR — is made with human tissue and will enable scientists to conduct much-needed testing of new drugs for safety and effectiveness on the female reproductive system.,9,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 202, 'startOffset': 0}",3f9d447d-2608-4576-8054-d71c83466b2b
